Emotion ,Type,pcm_intensity_sma_amean,pcm_fftMag_mfcc_sma1_amean,pcm_fftMag_mfcc_sma2_amean,pcm_fftMag_mfcc_sma3_amean,pcm_fftMag_mfcc_sma4_amean,pcm_fftMag_mfcc_sma5_amean,pcm_fftMag_mfcc_sma6_amean,pcm_fftMag_mfcc_sma7_amean,pcm_fftMag_mfcc_sma8_amean,pcm_fftMag_mfcc_sma10_amean,pcm_fftMag_mfcc_sma11_amean,pcm_fftMag_mfcc_sma12_amean,lspFreq_sma0_amean,lspFreq_sma1_amean,lspFreq_sma2_amean,lspFreq_sma3_amean,lspFreq_sma4_amean,lspFreq_sma5_amean,lspFreq_sma6_amean,lspFreq_sma7_amean,pcm_zcr_sma_amean,voiceProb_sma_amean,F0_sma_amean,F0env_sma_amean
angry,3,0,0.368618,0.733652,0.559008,0.525944,0.334885,0.173538,0.543921,0.267594,0.5143,0.446693,0.51474,0.587141,0.514557,0.467001,0.648112,0.536364,0.328747,0.193482,0.707726,0.098704,0.647809,0.380257,0.657553
angry,3,0,0.418221,0.722125,0.545404,0.460202,0.331299,0.247535,0.5952,0.271024,0.510911,0.415784,0.528793,0.575173,0.535046,0.437284,0.59371,0.502235,0.303623,0.16946,0.711021,0.099397,0.667422,0.435608,0.673193
angry,3,0,0.279285,0.742835,0.509625,0.507771,0.42164,0.320484,0.586547,0.271379,0.562142,0.423572,0.542137,0.648244,0.569126,0.569893,0.689627,0.566416,0.343161,0.189649,0.711971,0.117572,0.673853,0.393249,0.6225
angry,3,0,0.434594,0.721925,0.457073,0.405022,0.364823,0.328121,0.635895,0.284188,0.532195,0.388858,0.506371,0.537664,0.523389,0.496506,0.623918,0.528912,0.325118,0.184296,0.712514,0.098146,0.671534,0.449382,0.724884
angry,3,0,0.293547,0.750139,0.501848,0.466995,0.415917,0.277777,0.571906,0.343764,0.548912,0.43916,0.530745,0.642989,0.575538,0.541523,0.68673,0.560131,0.34657,0.188755,0.719607,0.121372,0.640934,0.371903,0.695378
angry,3,0,0.324053,0.730324,0.527808,0.558645,0.414459,0.251724,0.57685,0.340862,0.507727,0.42617,0.533313,0.618069,0.541922,0.542488,0.690803,0.561954,0.351966,0.199412,0.718146,0.113037,0.612313,0.334771,0.471143
angry,3,0,0.423492,0.675637,0.529547,0.545425,0.352691,0.197328,0.565757,0.276531,0.514211,0.368364,0.516357,0.586764,0.522727,0.442517,0.559646,0.501639,0.299663,0.183999,0.723452,0.103098,0.700594,0.414588,0.61033
angry,3,0,0.441254,0.639371,0.441641,0.508477,0.3978,0.139604,0.521796,0.356765,0.562756,0.346738,0.49324,0.534426,0.491452,0.43906,0.573459,0.500058,0.296769,0.16531,0.686058,0.080743,0.760145,0.440575,0.633347
angry,3,0,0.432303,0.67223,0.498466,0.522207,0.382826,0.177262,0.474877,0.287713,0.571023,0.406882,0.513278,0.516032,0.525838,0.442705,0.583731,0.498027,0.30344,0.158655,0.699074,0.094644,0.700668,0.515545,0.717778
angry,3,0,0.414504,0.686608,0.489554,0.518739,0.381395,0.204256,0.555774,0.28648,0.474882,0.399333,0.568494,0.568019,0.532985,0.472567,0.573344,0.499917,0.291657,0.152108,0.687324,0.105391,0.689856,0.480765,0.744093
angry,3,0,0.434888,0.686524,0.435812,0.527651,0.435257,0.283495,0.564579,0.265424,0.577557,0.324322,0.473655,0.557225,0.506243,0.469454,0.62308,0.534993,0.321658,0.169568,0.69739,0.107596,0.656216,0.409451,0.621617
angry,3,0,0.406055,0.659819,0.450978,0.466845,0.397833,0.257871,0.537366,0.28359,0.565487,0.396961,0.536776,0.528116,0.502812,0.46175,0.593139,0.522861,0.311762,0.176492,0.713856,0.093824,0.701086,0.414321,0.595528
angry,3,0,0.392404,0.685537,0.492902,0.534136,0.405061,0.238126,0.521532,0.241104,0.547895,0.373767,0.515309,0.571169,0.52973,0.457061,0.630253,0.535521,0.32043,0.190205,0.695415,0.090078,0.670841,0.424178,0.740895
angry,3,0,0.41679,0.715071,0.544103,0.45239,0.367802,0.249792,0.469275,0.129007,0.590651,0.379803,0.531771,0.548103,0.539654,0.445197,0.552455,0.508968,0.307939,0.177723,0.709912,0.093553,0.67397,0.372707,0.57595
angry,3,0,0.317975,0.778931,0.52736,0.474737,0.380467,0.299576,0.530301,0.198668,0.55598,0.403972,0.552011,0.648324,0.579108,0.572513,0.706352,0.563329,0.353001,0.185484,0.718604,0.125534,0.619132,0.319553,0.460959
angry,3,0,0.350812,0.720381,0.564287,0.412546,0.383017,0.291512,0.536738,0.187752,0.515776,0.335967,0.548703,0.612783,0.575881,0.471158,0.553193,0.492378,0.288241,0.160999,0.694538,0.097783,0.659498,0.37229,0.630915
angry,3,0,0.36192,0.736827,0.496689,0.521203,0.39699,0.250151,0.562591,0.261459,0.483215,0.379245,0.541932,0.610152,0.543397,0.562172,0.670456,0.556222,0.345796,0.203815,0.732571,0.129742,0.63325,0.328234,0.53332
angry,3,0,0.457228,0.647909,0.453871,0.482545,0.364014,0.230393,0.538199,0.282026,0.569897,0.405886,0.519678,0.552184,0.488696,0.433421,0.562014,0.508189,0.299615,0.180289,0.694667,0.085477,0.721494,0.444348,0.637028
angry,3,0,0.381325,0.71406,0.566462,0.518428,0.353218,0.23377,0.558124,0.236805,0.520674,0.412129,0.564744,0.626331,0.542733,0.46109,0.568291,0.507966,0.299791,0.169031,0.699488,0.090528,0.680203,0.418222,0.628256
angry,3,0,0.32539,0.658055,0.494314,0.59124,0.399179,0.227274,0.538124,0.344107,0.536155,0.341427,0.489078,0.601884,0.506459,0.505867,0.674709,0.556651,0.343918,0.193873,0.726906,0.110698,0.622362,0.406132,0.744654
angry,3,0,0.40903,0.700784,0.512081,0.538961,0.384811,0.232026,0.525772,0.256304,0.529095,0.388752,0.508479,0.572453,0.513145,0.459013,0.605057,0.52863,0.316366,0.171127,0.686576,0.08421,0.640011,0.392613,0.610652
angry,3,0,0.434631,0.705441,0.472936,0.391168,0.340105,0.292569,0.579178,0.227024,0.552305,0.386839,0.544131,0.492316,0.542496,0.467358,0.565173,0.50816,0.297547,0.164617,0.685238,0.0769,0.748569,0.497171,0.706476
angry,3,0,0.38839,0.667264,0.549247,0.531248,0.350688,0.202799,0.534466,0.268713,0.546249,0.404115,0.536927,0.590875,0.507201,0.426235,0.575273,0.500897,0.297971,0.161756,0.696257,0.098543,0.686911,0.44873,0.67014
angry,3,0,0.336033,0.732354,0.556355,0.534454,0.401296,0.233432,0.51925,0.258172,0.508905,0.373625,0.552761,0.629621,0.561767,0.484088,0.615501,0.530135,0.321265,0.176666,0.696735,0.09435,0.669809,0.404969,0.664593
angry,3,0,0.314312,0.723938,0.513653,0.571681,0.425304,0.285498,0.596088,0.317822,0.537926,0.381188,0.504467,0.647853,0.525447,0.550185,0.693416,0.563529,0.348533,0.209665,0.727036,0.115558,0.615497,0.344653,0.59916
angry,3,0,0.442984,0.553214,0.399266,0.530373,0.438746,0.178049,0.536152,0.467291,0.476927,0.284472,0.434556,0.572266,0.46002,0.442,0.560607,0.499012,0.28534,0.188878,0.690149,0.088605,0.732491,0.478914,0.668619
angry,3,0,0.438772,0.612462,0.466622,0.541479,0.350453,0.169689,0.602943,0.367474,0.559573,0.352966,0.461897,0.517368,0.483345,0.412557,0.566378,0.490419,0.294335,0.160258,0.675109,0.085018,0.759433,0.477147,0.655552
angry,3,0,0.420115,0.675886,0.496134,0.464225,0.354866,0.213002,0.532206,0.257982,0.669176,0.427891,0.500582,0.564186,0.506757,0.436255,0.580709,0.500918,0.297431,0.163925,0.686907,0.08152,0.756166,0.522535,0.702983
angry,3,0,0.371055,0.659163,0.499164,0.492715,0.384148,0.290336,0.571441,0.252963,0.564872,0.413616,0.540027,0.624787,0.534394,0.458388,0.580666,0.50947,0.29893,0.169652,0.705234,0.095255,0.645233,0.39722,0.74398
angry,3,0,0.383889,0.676118,0.466658,0.522581,0.417901,0.234585,0.524146,0.295247,0.524,0.374372,0.510408,0.54403,0.504646,0.493355,0.637966,0.547684,0.33563,0.191426,0.714786,0.10108,0.613482,0.429872,0.681737
angry,3,0,0.389412,0.678618,0.529323,0.533896,0.331021,0.219336,0.548249,0.235749,0.586777,0.413448,0.535218,0.576013,0.521621,0.447755,0.570734,0.48483,0.283038,0.153483,0.677235,0.084966,0.676616,0.422561,0.650548
angry,3,0,0.403068,0.680396,0.514369,0.474052,0.382142,0.268657,0.530359,0.234992,0.549744,0.408204,0.527558,0.58166,0.536147,0.443632,0.53645,0.502043,0.306913,0.173798,0.701315,0.099478,0.636168,0.358547,0.529549
angry,3,0,0.426777,0.673298,0.495401,0.513808,0.355096,0.197156,0.525088,0.225303,0.592241,0.371593,0.516286,0.530513,0.528473,0.443424,0.58072,0.504482,0.300001,0.165229,0.685509,0.08048,0.703656,0.458483,0.706091
angry,3,0,0.402459,0.722905,0.589477,0.484861,0.314563,0.249,0.55632,0.175531,0.537154,0.38973,0.496934,0.538342,0.531314,0.433501,0.585272,0.492382,0.296381,0.157442,0.698173,0.091062,0.73088,0.460509,0.638317
angry,3,0,0.442038,0.647041,0.461758,0.426676,0.356944,0.26694,0.564704,0.241117,0.596346,0.389532,0.526647,0.509007,0.519944,0.439296,0.522859,0.492188,0.293981,0.160352,0.678977,0.077137,0.713413,0.519242,0.747892
angry,3,0,0.421397,0.644392,0.515785,0.485461,0.344491,0.269378,0.575106,0.236779,0.559449,0.406476,0.541781,0.571571,0.50996,0.430403,0.530059,0.497985,0.291957,0.176363,0.714665,0.097829,0.678078,0.381379,0.610145
angry,3,0,0.41455,0.66832,0.521886,0.536528,0.353141,0.206004,0.510716,0.266802,0.536892,0.381208,0.536739,0.572445,0.516608,0.443484,0.55985,0.509869,0.300665,0.189796,0.699737,0.085316,0.65769,0.355056,0.554419
angry,3,0,0.430044,0.746696,0.529088,0.446593,0.328639,0.217414,0.564006,0.213989,0.488511,0.423412,0.540405,0.504292,0.547021,0.452608,0.590949,0.511386,0.3087,0.166184,0.693334,0.077255,0.72451,0.542156,0.755781
angry,3,0,0.436787,0.727141,0.511288,0.415501,0.362628,0.276613,0.559677,0.23112,0.53308,0.399414,0.541272,0.524015,0.523443,0.450067,0.584153,0.513138,0.307511,0.167605,0.687793,0.081578,0.691331,0.42965,0.656943
angry,3,0,0.442878,0.70741,0.530447,0.478988,0.320999,0.253865,0.584869,0.184678,0.450366,0.351723,0.529133,0.512317,0.539467,0.443322,0.551245,0.494826,0.29253,0.161411,0.68425,0.081151,0.770653,0.510808,0.696407
angry,3,0,0.373686,0.770923,0.476377,0.492198,0.383409,0.195721,0.509663,0.299017,0.56927,0.395383,0.547994,0.545212,0.545997,0.584453,0.702935,0.571635,0.352983,0.209441,0.724891,0.104319,0.700405,0.537737,0.815706
angry,3,0,0.421628,0.642205,0.45657,0.561814,0.391103,0.201274,0.588709,0.299795,0.588329,0.359076,0.473583,0.561157,0.533553,0.483572,0.599061,0.515533,0.309244,0.185239,0.709196,0.119457,0.702272,0.429624,0.634669
angry,3,0,0.344804,0.782978,0.458971,0.463459,0.410897,0.273405,0.555986,0.287315,0.592079,0.381786,0.533523,0.590655,0.569072,0.59415,0.70852,0.571343,0.354994,0.190158,0.717952,0.118598,0.649762,0.4957,0.878467
angry,3,0,0.446264,0.661481,0.454055,0.429139,0.378794,0.29621,0.534517,0.20955,0.546159,0.390153,0.511746,0.533886,0.515207,0.446021,0.550599,0.501884,0.298993,0.167889,0.704061,0.074929,0.778996,0.531166,0.710153
angry,3,0,0.377178,0.661795,0.56561,0.490991,0.33331,0.248933,0.553823,0.276904,0.561051,0.387857,0.522051,0.595756,0.512281,0.419783,0.549877,0.502169,0.297345,0.173284,0.705008,0.095311,0.688673,0.431426,0.648637
angry,3,0,0.333694,0.752658,0.51301,0.52636,0.337911,0.232093,0.644699,0.243008,0.611276,0.42363,0.530756,0.590131,0.524652,0.553717,0.699443,0.560545,0.353358,0.200376,0.729805,0.103244,0.703197,0.419485,0.615046
angry,3,0,0.418912,0.609395,0.465307,0.553679,0.386845,0.205774,0.540541,0.355397,0.513692,0.359975,0.520759,0.574848,0.512818,0.453345,0.571966,0.500617,0.29549,0.173751,0.701086,0.089693,0.697855,0.432009,0.653539
angry,3,0,0.421121,0.660744,0.530024,0.566962,0.316174,0.147662,0.57493,0.295403,0.540016,0.417791,0.52151,0.592586,0.494876,0.409449,0.583021,0.497915,0.295561,0.169721,0.69863,0.087167,0.651645,0.352481,0.566155
angry,3,0,0.435002,0.65926,0.474773,0.544392,0.393023,0.186785,0.510079,0.302592,0.512742,0.361476,0.487373,0.534272,0.50384,0.456078,0.573924,0.517351,0.310135,0.181025,0.694595,0.084839,0.679797,0.437748,0.689931
angry,3,0,0.428189,0.681939,0.517279,0.504026,0.353497,0.173964,0.531302,0.242297,0.572735,0.342385,0.475018,0.516321,0.526612,0.427901,0.55466,0.484191,0.289466,0.16811,0.70844,0.087777,0.705654,0.426426,0.65461
angry,3,0,0.401815,0.674232,0.474441,0.516218,0.405409,0.194365,0.519625,0.335935,0.524494,0.352259,0.497474,0.591344,0.531083,0.460183,0.595925,0.523794,0.317322,0.190069,0.712688,0.088804,0.642708,0.440442,0.715126
angry,3,0,0.446322,0.683031,0.480362,0.467118,0.381894,0.261938,0.539928,0.233282,0.556409,0.411697,0.543942,0.548963,0.517259,0.435298,0.546031,0.502195,0.289089,0.157076,0.684249,0.082253,0.750191,0.478675,0.662567
angry,3,0,0.349099,0.680616,0.435943,0.53538,0.433587,0.294566,0.592104,0.280736,0.593974,0.38108,0.513563,0.598037,0.497453,0.558375,0.695004,0.566929,0.354449,0.205422,0.715568,0.117953,0.61803,0.345745,0.586969
angry,3,0,0.412482,0.675116,0.551022,0.462651,0.30989,0.220118,0.578954,0.231605,0.565106,0.419682,0.569893,0.540635,0.516992,0.436198,0.516618,0.481682,0.288293,0.16428,0.68251,0.079704,0.726569,0.44651,0.628133
angry,3,0,0.43661,0.630053,0.453648,0.496526,0.370633,0.257528,0.564313,0.198391,0.646519,0.399339,0.524462,0.537334,0.523755,0.436592,0.565496,0.494255,0.292968,0.158532,0.690786,0.084134,0.711032,0.483312,0.703199
angry,3,0,0.457119,0.670934,0.436116,0.41202,0.391917,0.295654,0.508738,0.215856,0.633739,0.388066,0.527186,0.532409,0.501553,0.461754,0.558368,0.520469,0.310251,0.183948,0.715899,0.096117,0.712998,0.497684,0.711693
angry,3,0,0.387945,0.73357,0.543147,0.499785,0.332224,0.223353,0.557092,0.202729,0.51409,0.387188,0.561497,0.542762,0.552807,0.465839,0.601878,0.515693,0.313442,0.169891,0.698832,0.089193,0.702572,0.395407,0.579853
angry,3,0,0.352949,0.673098,0.538804,0.516413,0.377944,0.209812,0.559764,0.291538,0.554893,0.422487,0.556081,0.626761,0.549398,0.471353,0.555352,0.500643,0.294737,0.165568,0.687335,0.097486,0.676838,0.381337,0.579593
angry,3,0,0.353232,0.742925,0.460476,0.543755,0.419896,0.22469,0.608854,0.331528,0.497001,0.394136,0.534921,0.58559,0.514194,0.608986,0.705656,0.578085,0.358882,0.205436,0.718099,0.107542,0.686934,0.493181,0.766794
angry,3,0,0.419849,0.650461,0.443671,0.52905,0.385333,0.196068,0.618677,0.319846,0.579201,0.371867,0.463556,0.570546,0.522817,0.440186,0.592288,0.5058,0.301549,0.167962,0.70417,0.083726,0.667288,0.384989,0.665118
angry,3,0,0.418634,0.745893,0.582207,0.435693,0.308339,0.265437,0.556074,0.182583,0.475942,0.371536,0.52375,0.545383,0.552228,0.44214,0.572651,0.497723,0.303192,0.160949,0.709609,0.077569,0.727041,0.494844,0.707785
angry,3,0,0.410561,0.661896,0.53248,0.535629,0.35855,0.230188,0.562021,0.248958,0.499709,0.380912,0.500251,0.616104,0.525986,0.44836,0.557668,0.494474,0.294584,0.178118,0.719008,0.10567,0.661344,0.416848,0.67459
angry,3,0,0.319492,0.738374,0.511445,0.519585,0.354909,0.248038,0.589956,0.269514,0.547845,0.395321,0.512309,0.632046,0.52383,0.59277,0.697891,0.572718,0.356631,0.21055,0.725121,0.127155,0.626677,0.342235,0.591905
angry,3,0,0.371562,0.678809,0.514102,0.420334,0.409235,0.292176,0.516618,0.280188,0.54355,0.366527,0.55424,0.605908,0.560487,0.455986,0.552561,0.50719,0.313934,0.173143,0.705598,0.107142,0.655434,0.353016,0.526064
angry,3,0,0.375523,0.748908,0.431661,0.472814,0.41007,0.266574,0.57796,0.264065,0.609003,0.384559,0.478594,0.47822,0.554327,0.589613,0.702279,0.565009,0.356191,0.189902,0.706681,0.101164,0.660856,0.375643,0.603144
angry,3,0,0.421032,0.657505,0.483857,0.470637,0.375772,0.297871,0.564902,0.216157,0.565801,0.402869,0.502176,0.588621,0.544861,0.450063,0.563259,0.474302,0.287681,0.159838,0.69783,0.094958,0.668647,0.392153,0.600837
angry,3,0,0.386541,0.70631,0.576277,0.499174,0.297071,0.21759,0.571106,0.244981,0.500822,0.429413,0.571942,0.555108,0.52615,0.44041,0.594987,0.513097,0.308906,0.166593,0.705591,0.078037,0.715992,0.420987,0.619126
angry,3,0,0.422,0.690849,0.529425,0.462714,0.347694,0.208179,0.515956,0.265512,0.568216,0.42754,0.527744,0.53153,0.528258,0.45253,0.544149,0.496162,0.295396,0.167437,0.693296,0.083909,0.711403,0.426254,0.608173
angry,3,0,0.43731,0.666949,0.49991,0.503815,0.348424,0.194814,0.581973,0.310284,0.466507,0.393731,0.563379,0.484437,0.537598,0.440114,0.561509,0.494468,0.298392,0.161369,0.697194,0.092405,0.717582,0.417911,0.621367
angry,3,0,0.316944,0.653331,0.539508,0.576146,0.354099,0.210813,0.564668,0.307588,0.564316,0.420301,0.514847,0.598663,0.528891,0.466627,0.622782,0.541807,0.330581,0.189441,0.701428,0.109973,0.619695,0.373557,0.508371
angry,3,0,0.43253,0.716132,0.453162,0.367672,0.384198,0.350946,0.557428,0.224013,0.583109,0.411217,0.549334,0.512091,0.544845,0.47126,0.587286,0.51074,0.303169,0.168267,0.70049,0.091294,0.698854,0.478093,0.708731
angry,3,0,0.31168,0.682707,0.544036,0.542195,0.339334,0.226132,0.592443,0.348388,0.489418,0.416326,0.535497,0.636293,0.52681,0.517569,0.627282,0.537029,0.332232,0.192206,0.715871,0.125763,0.624433,0.424468,0.730013
angry,3,0,0.408593,0.712728,0.526872,0.453416,0.335043,0.221116,0.578187,0.289978,0.487789,0.358834,0.48547,0.49988,0.527902,0.455752,0.588035,0.514239,0.313421,0.174288,0.691101,0.081047,0.723773,0.431647,0.64769
angry,3,0,0.344476,0.69228,0.576356,0.491005,0.351317,0.270551,0.576047,0.217287,0.570323,0.393236,0.565886,0.649749,0.55019,0.446212,0.542874,0.50376,0.294842,0.172547,0.710867,0.104434,0.655215,0.394184,0.601569
angry,3,0,0.396197,0.646087,0.515015,0.571322,0.359835,0.191743,0.593334,0.31995,0.467671,0.372617,0.534214,0.57196,0.514114,0.459287,0.569331,0.501996,0.298371,0.177503,0.700342,0.107867,0.654389,0.396967,0.639981
angry,3,0,0.419001,0.709584,0.483008,0.455142,0.388615,0.252997,0.505653,0.241979,0.593998,0.417992,0.533624,0.483238,0.546881,0.458453,0.596337,0.50746,0.306095,0.161359,0.693895,0.079686,0.734054,0.518219,0.742052
angry,3,0,0.377272,0.693793,0.499804,0.512954,0.375745,0.247795,0.568616,0.268133,0.511046,0.411902,0.521233,0.594433,0.517088,0.479315,0.635254,0.528386,0.326263,0.179709,0.699181,0.104399,0.648773,0.383896,0.588727
angry,3,0,0.399606,0.614497,0.459858,0.562851,0.373629,0.173824,0.628904,0.36757,0.524392,0.420187,0.537581,0.554943,0.494264,0.435964,0.553766,0.498906,0.296771,0.1569,0.66231,0.088674,0.61323,0.345428,0.575163
angry,3,0,0.427521,0.687663,0.471692,0.49676,0.365494,0.190914,0.538439,0.308569,0.568418,0.391018,0.535781,0.568898,0.53692,0.457717,0.576846,0.503592,0.299563,0.158863,0.682107,0.086118,0.71114,0.424703,0.642505
angry,3,0,0.380216,0.752811,0.51547,0.409067,0.334283,0.324169,0.557954,0.169366,0.570781,0.3502,0.545353,0.580698,0.541803,0.485017,0.639946,0.53627,0.333855,0.175864,0.720964,0.104189,0.687637,0.422744,0.618939
angry,3,0,0.401186,0.647841,0.4686,0.481831,0.393425,0.285506,0.582067,0.313252,0.55007,0.38027,0.533696,0.608854,0.526802,0.448435,0.556777,0.49672,0.297265,0.169918,0.703664,0.104452,0.662664,0.389542,0.600559
angry,3,0,0.425546,0.650403,0.505043,0.50823,0.362068,0.241036,0.555197,0.27297,0.521848,0.371329,0.484322,0.608424,0.518991,0.439952,0.56543,0.495402,0.29387,0.170583,0.699948,0.089665,0.732814,0.468821,0.662639
angry,3,0,0.443294,0.671925,0.485638,0.428227,0.345044,0.295583,0.601968,0.254132,0.53823,0.369866,0.512463,0.521843,0.542496,0.432558,0.558493,0.487528,0.295063,0.162479,0.700981,0.081029,0.748401,0.467028,0.665873
angry,3,0,0.308936,0.74217,0.455064,0.461466,0.408747,0.323343,0.613667,0.287806,0.590299,0.389244,0.536386,0.617137,0.562962,0.571084,0.709929,0.571922,0.357632,0.199306,0.726589,0.118507,0.647134,0.369322,0.626989
angry,3,0,0.431093,0.640522,0.474145,0.564111,0.377867,0.169869,0.548046,0.338449,0.514843,0.330424,0.501451,0.540627,0.527259,0.447977,0.563534,0.506923,0.296313,0.169408,0.694117,0.085561,0.703208,0.44081,0.659791
angry,3,0,0.456916,0.665391,0.433852,0.440178,0.355736,0.27249,0.57954,0.230204,0.606476,0.39286,0.541975,0.533905,0.512151,0.436594,0.562294,0.506184,0.30375,0.177481,0.705397,0.091363,0.674038,0.455889,0.698116
angry,3,0,0.423551,0.709447,0.484942,0.430525,0.312566,0.26231,0.614704,0.25763,0.551793,0.444158,0.580027,0.516175,0.524339,0.467011,0.58487,0.521181,0.30748,0.173076,0.694872,0.083554,0.719664,0.447922,0.658272
angry,3,0,0.308082,0.666159,0.465622,0.555603,0.396042,0.254917,0.59402,0.288912,0.595381,0.408167,0.504245,0.588293,0.510054,0.552044,0.692734,0.557915,0.350443,0.19447,0.708391,0.112216,0.599544,0.283275,0.457522
angry,3,0,0.395259,0.655145,0.485068,0.521625,0.387959,0.200027,0.545499,0.313038,0.605065,0.411189,0.504989,0.550779,0.530752,0.458687,0.58877,0.505731,0.306854,0.162882,0.683719,0.095247,0.680306,0.436691,0.638997
angry,3,0,0.41679,0.692926,0.518406,0.481327,0.337582,0.287698,0.596788,0.210659,0.55934,0.381617,0.482294,0.597591,0.529058,0.444008,0.583942,0.510732,0.304063,0.172109,0.708563,0.089944,0.703411,0.419738,0.648108
angry,3,0,0.403835,0.693252,0.520869,0.456114,0.329937,0.250538,0.601019,0.261821,0.550295,0.431655,0.536985,0.526589,0.527505,0.459741,0.584132,0.51158,0.307657,0.17534,0.694235,0.088238,0.713744,0.489082,0.7034
angry,3,0,0.387006,0.684082,0.547542,0.475623,0.373971,0.247096,0.539108,0.226125,0.556888,0.427352,0.527517,0.619505,0.528718,0.449877,0.541966,0.488512,0.293821,0.176034,0.704195,0.096345,0.70261,0.419746,0.622103
angry,3,0,0.421417,0.64862,0.502659,0.547167,0.364089,0.173672,0.528789,0.225433,0.518878,0.36121,0.471019,0.571012,0.497728,0.430045,0.564149,0.486016,0.284549,0.169111,0.705541,0.093462,0.704782,0.471563,0.708979
angry,3,0,0.388404,0.663304,0.519993,0.487529,0.371575,0.251892,0.577657,0.230474,0.547942,0.414613,0.531269,0.559906,0.532817,0.456109,0.570535,0.493692,0.301858,0.166389,0.701545,0.101607,0.638826,0.343928,0.566727
angry,3,0,0.388559,0.670687,0.511855,0.510774,0.375825,0.213221,0.526219,0.273204,0.567165,0.399421,0.51479,0.611794,0.520427,0.445763,0.586353,0.508185,0.306321,0.176791,0.720172,0.104891,0.615206,0.38303,0.68203
angry,3,0,0.391367,0.775225,0.533159,0.471211,0.361505,0.250954,0.515792,0.203164,0.544514,0.411605,0.561766,0.550716,0.571919,0.497861,0.632295,0.536016,0.323937,0.179189,0.707066,0.095129,0.711749,0.494687,0.745597
angry,3,0,0.402479,0.709484,0.449749,0.441575,0.356409,0.278183,0.603476,0.249152,0.540489,0.370901,0.565881,0.54729,0.541997,0.513965,0.629691,0.530154,0.326815,0.178954,0.706067,0.098283,0.702316,0.458679,0.795893
angry,3,0,0.314713,0.679444,0.495512,0.487152,0.364347,0.300676,0.595598,0.294548,0.655575,0.407743,0.472388,0.626152,0.528811,0.489373,0.65863,0.542098,0.336943,0.189403,0.706541,0.111243,0.709152,0.520434,0.777874
angry,3,0,0.403365,0.675807,0.486156,0.508861,0.360383,0.201258,0.526154,0.258696,0.618528,0.392291,0.526149,0.555243,0.536528,0.450908,0.589372,0.517008,0.308787,0.172391,0.673793,0.085355,0.696673,0.40306,0.642456
